"customer_id","customer_name","email","status_code","status_name","updated_at"
5079,"渡辺 太郎","taro.watanabe@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5080,"田中 健太","kenta.tanaka@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5081,"山田 美咲","misaki.yamada@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5082,"吉田 悠斗","yuto.yoshida@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5083,"中村 美咲","misaki.nakamura@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5084,"渡辺 彩花","ayaka.watanabe@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5085,"小林 結衣","yui.kobayashi@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5086,"渡辺 彩花","ayaka.watanabe@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5087,"山本 美咲","misaki.yamamoto@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5088,"吉田 翔","sho.yoshida@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5089,"渡辺 結衣","yui.watanabe@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5090,"高橋 陽菜","hina.takahashi@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5091,"鈴木 悠斗","yuto.suzuki@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5092,"小林 結衣","yui.kobayashi@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5093,"加藤 結衣","yui.kato@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5094,"高橋 彩花","ayaka.takahashi@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5095,"山田 翔","sho.yamada@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5096,"高橋 拓海","takumi.takahashi@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5097,"加藤 翔","sho.kato@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5098,"田中 結衣","yui.tanaka@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5099,"吉田 健太","kenta.yoshida@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5100,"渡辺 太郎","taro.watanabe@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5101,"山本 太郎","taro.yamamoto@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5102,"山本 葵","aoi.yamamoto@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5103,"渡辺 葵","aoi.watanabe@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5104,"加藤 悠斗","yuto.kato@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5105,"山田 美咲","misaki.yamada@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5106,"吉田 陽菜","hina.yoshida@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5107,"吉田 美咲","misaki.yoshida@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5108,"鈴木 大輔","daisuke.suzuki@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5109,"渡辺 大輔","daisuke.watanabe@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5110,"佐藤 太郎","taro.sato@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5111,"加藤 蓮","ren.kato@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5112,"伊藤 悠斗","yuto.ito@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5113,"田中 悠斗","yuto.tanaka@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5114,"伊藤 翔","sho.ito@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5115,"山田 悠斗","yuto.yamada@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5116,"佐藤 悠斗","yuto.sato@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5117,"高橋 葵","aoi.takahashi@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5118,"田中 彩花","ayaka.tanaka@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5119,"山本 結衣","yui.yamamoto@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5120,"鈴木 太郎","taro.suzuki@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5121,"高橋 翔","sho.takahashi@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5122,"鈴木 葵","aoi.suzuki@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5123,"加藤 葵","aoi.kato@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5124,"加藤 陽菜","hina.kato@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5125,"吉田 蓮","ren.yoshida@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5126,"山田 悠斗","yuto.yamada@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5127,"高橋 蓮","ren.takahashi@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5128,"高橋 美咲","misaki.takahashi@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5129,"渡辺 彩花","ayaka.watanabe@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5130,"山田 彩花","ayaka.yamada@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5131,"吉田 悠斗","yuto.yoshida@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5132,"中村 太郎","taro.nakamura@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5133,"鈴木 結衣","yui.suzuki@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5134,"小林 結衣","yui.kobayashi@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5135,"中村 美咲","misaki.nakamura@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5136,"中村 蓮","ren.nakamura@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5137,"伊藤 健太","kenta.ito@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5138,"加藤 大輔","daisuke.kato@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5139,"吉田 葵","aoi.yoshida@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5140,"高橋 葵","aoi.takahashi@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5141,"高橋 大輔","daisuke.takahashi@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5142,"伊藤 悠斗","yuto.ito@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5143,"田中 美咲","misaki.tanaka@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5144,"吉田 大輔","daisuke.yoshida@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5145,"佐藤 彩花","ayaka.sato@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5146,"高橋 蓮","ren.takahashi@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5147,"加藤 葵","aoi.kato@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5148,"吉田 太郎","taro.yoshida@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5149,"高橋 結衣","yui.takahashi@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5150,"吉田 健太","kenta.yoshida@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5151,"佐藤 美咲","misaki.sato@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5152,"佐藤 大輔","daisuke.sato@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5153,"伊藤 太郎","taro.ito@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5154,"渡辺 翔","sho.watanabe@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5155,"伊藤 陽菜","hina.ito@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5156,"佐藤 陽菜","hina.sato@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5157,"伊藤 美咲","misaki.ito@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5158,"加藤 拓海","takumi.kato@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5159,"高橋 太郎","taro.takahashi@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5160,"伊藤 葵","aoi.ito@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5161,"中村 彩花","ayaka.nakamura@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5162,"伊藤 蓮","ren.ito@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5163,"鈴木 蓮","ren.suzuki@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5164,"山本 大輔","daisuke.yamamoto@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5165,"田中 美咲","misaki.tanaka@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5166,"高橋 健太","kenta.takahashi@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5167,"伊藤 翔","sho.ito@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5168,"渡辺 大輔","daisuke.watanabe@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5169,"高橋 陽菜","hina.takahashi@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5170,"中村 葵","aoi.nakamura@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5171,"渡辺 陽菜","hina.watanabe@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5172,"小林 翔","sho.kobayashi@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5173,"山田 翔","sho.yamada@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5174,"山本 健太","kenta.yamamoto@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5175,"山田 拓海","takumi.yamada@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5176,"中村 翔","sho.nakamura@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5177,"伊藤 蓮","ren.ito@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5178,"伊藤 翔","sho.ito@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5179,"中村 彩花","ayaka.nakamura@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5180,"鈴木 太郎","taro.suzuki@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5181,"山田 太郎","taro.yamada@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5182,"伊藤 結衣","yui.ito@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5183,"加藤 健太","kenta.kato@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5184,"小林 拓海","takumi.kobayashi@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5185,"田中 大輔","daisuke.tanaka@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5186,"小林 彩花","ayaka.kobayashi@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5187,"吉田 陽菜","hina.yoshida@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5188,"山田 悠斗","yuto.yamada@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5189,"山田 葵","aoi.yamada@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5190,"小林 美咲","misaki.kobayashi@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5191,"田中 陽菜","hina.tanaka@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5192,"鈴木 陽菜","hina.suzuki@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5193,"山本 大輔","daisuke.yamamoto@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5194,"伊藤 拓海","takumi.ito@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5195,"田中 大輔","daisuke.tanaka@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5196,"高橋 拓海","takumi.takahashi@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5197,"伊藤 大輔","daisuke.ito@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5198,"渡辺 拓海","takumi.watanabe@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5199,"鈴木 悠斗","yuto.suzuki@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5200,"高橋 結衣","yui.takahashi@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5201,"小林 葵","aoi.kobayashi@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5202,"中村 美咲","misaki.nakamura@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5203,"吉田 葵","aoi.yoshida@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5204,"伊藤 健太","kenta.ito@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5205,"吉田 葵","aoi.yoshida@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5206,"高橋 健太","kenta.takahashi@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5207,"高橋 健太","kenta.takahashi@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5208,"吉田 太郎","taro.yoshida@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5209,"田中 蓮","ren.tanaka@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5210,"山本 陽菜","hina.yamamoto@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5211,"小林 結衣","yui.kobayashi@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5212,"山本 蓮","ren.yamamoto@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5213,"佐藤 美咲","misaki.sato@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5214,"中村 結衣","yui.nakamura@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5215,"田中 翔","sho.tanaka@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5216,"山田 悠斗","yuto.yamada@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5217,"渡辺 大輔","daisuke.watanabe@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5218,"加藤 彩花","ayaka.kato@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5219,"中村 悠斗","yuto.nakamura@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5220,"田中 陽菜","hina.tanaka@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5221,"伊藤 大輔","daisuke.ito@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5222,"鈴木 美咲","misaki.suzuki@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5223,"加藤 健太","kenta.kato@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5224,"田中 拓海","takumi.tanaka@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5225,"高橋 太郎","taro.takahashi@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5226,"中村 健太","kenta.nakamura@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5227,"中村 陽菜","hina.nakamura@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5228,"吉田 大輔","daisuke.yoshida@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5229,"加藤 葵","aoi.kato@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5230,"小林 蓮","ren.kobayashi@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5231,"高橋 悠斗","yuto.takahashi@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5232,"伊藤 葵","aoi.ito@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5233,"高橋 健太","kenta.takahashi@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5234,"伊藤 健太","kenta.ito@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5235,"山本 彩花","ayaka.yamamoto@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5236,"田中 拓海","takumi.tanaka@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5237,"伊藤 葵","aoi.ito@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5238,"吉田 翔","sho.yoshida@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5239,"山本 健太","kenta.yamamoto@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5240,"佐藤 彩花","ayaka.sato@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5241,"吉田 美咲","misaki.yoshida@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5242,"山本 結衣","yui.yamamoto@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5243,"伊藤 結衣","yui.ito@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5244,"小林 太郎","taro.kobayashi@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5245,"伊藤 翔","sho.ito@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5246,"伊藤 美咲","misaki.ito@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5247,"中村 太郎","taro.nakamura@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5248,"吉田 翔","sho.yoshida@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5249,"小林 悠斗","yuto.kobayashi@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5250,"吉田 健太","kenta.yoshida@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5251,"伊藤 蓮","ren.ito@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5252,"伊藤 悠斗","yuto.ito@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5253,"佐藤 大輔","daisuke.sato@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5254,"田中 葵","aoi.tanaka@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5255,"山田 大輔","daisuke.yamada@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5256,"鈴木 悠斗","yuto.suzuki@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5257,"高橋 太郎","taro.takahashi@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5258,"吉田 陽菜","hina.yoshida@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5259,"田中 太郎","taro.tanaka@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5260,"小林 陽菜","hina.kobayashi@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5261,"山本 葵","aoi.yamamoto@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5262,"田中 拓海","takumi.tanaka@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5263,"山田 健太","kenta.yamada@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5264,"小林 翔","sho.kobayashi@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5265,"佐藤 彩花","ayaka.sato@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5266,"伊藤 結衣","yui.ito@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5267,"山本 彩花","ayaka.yamamoto@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5268,"鈴木 結衣","yui.suzuki@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5269,"高橋 彩花","ayaka.takahashi@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5270,"高橋 美咲","misaki.takahashi@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5271,"山本 彩花","ayaka.yamamoto@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5272,"吉田 蓮","ren.yoshida@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5273,"田中 拓海","takumi.tanaka@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5274,"吉田 陽菜","hina.yoshida@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5275,"鈴木 美咲","misaki.suzuki@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5276,"渡辺 大輔","daisuke.watanabe@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5277,"伊藤 結衣","yui.ito@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5278,"鈴木 拓海","takumi.suzuki@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5279,"鈴木 翔","sho.suzuki@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5280,"中村 美咲","misaki.nakamura@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5281,"山田 葵","aoi.yamada@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5282,"山本 葵","aoi.yamamoto@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5283,"渡辺 美咲","misaki.watanabe@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5284,"加藤 結衣","yui.kato@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5285,"伊藤 美咲","misaki.ito@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5286,"中村 蓮","ren.nakamura@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5287,"佐藤 拓海","takumi.sato@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5288,"山田 蓮","ren.yamada@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5289,"渡辺 葵","aoi.watanabe@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5290,"渡辺 悠斗","yuto.watanabe@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5291,"山本 葵","aoi.yamamoto@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5292,"高橋 結衣","yui.takahashi@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5293,"渡辺 結衣","yui.watanabe@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5294,"山本 美咲","misaki.yamamoto@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5295,"吉田 葵","aoi.yoshida@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5296,"高橋 健太","kenta.takahashi@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5297,"田中 太郎","taro.tanaka@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5298,"山田 蓮","ren.yamada@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5299,"山田 陽菜","hina.yamada@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5300,"田中 蓮","ren.tanaka@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5301,"田中 彩花","ayaka.tanaka@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5302,"加藤 大輔","daisuke.kato@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5303,"佐藤 陽菜","hina.sato@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5304,"山本 蓮","ren.yamamoto@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5305,"小林 彩花","ayaka.kobayashi@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5306,"伊藤 美咲","misaki.ito@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5307,"山田 健太","kenta.yamada@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5308,"伊藤 美咲","misaki.ito@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5309,"吉田 翔","sho.yoshida@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5310,"山本 悠斗","yuto.yamamoto@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5311,"加藤 健太","kenta.kato@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5312,"渡辺 彩花","ayaka.watanabe@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5313,"小林 太郎","taro.kobayashi@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5314,"山本 太郎","taro.yamamoto@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5315,"田中 葵","aoi.tanaka@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5316,"山田 健太","kenta.yamada@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5317,"渡辺 陽菜","hina.watanabe@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5318,"伊藤 葵","aoi.ito@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5319,"伊藤 美咲","misaki.ito@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5320,"鈴木 翔","sho.suzuki@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5321,"高橋 大輔","daisuke.takahashi@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5322,"伊藤 葵","aoi.ito@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5323,"中村 陽菜","hina.nakamura@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5324,"渡辺 彩花","ayaka.watanabe@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5325,"伊藤 美咲","misaki.ito@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5326,"山田 悠斗","yuto.yamada@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5327,"吉田 葵","aoi.yoshida@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5328,"加藤 結衣","yui.kato@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5329,"山本 彩花","ayaka.yamamoto@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5330,"佐藤 太郎","taro.sato@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5331,"渡辺 健太","kenta.watanabe@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5332,"高橋 蓮","ren.takahashi@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5333,"吉田 健太","kenta.yoshida@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5334,"山田 太郎","taro.yamada@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5335,"伊藤 陽菜","hina.ito@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5336,"伊藤 翔","sho.ito@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5337,"田中 拓海","takumi.tanaka@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5338,"吉田 拓海","takumi.yoshida@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5339,"山本 美咲","misaki.yamamoto@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5340,"山田 翔","sho.yamada@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5341,"吉田 結衣","yui.yoshida@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5342,"山本 美咲","misaki.yamamoto@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5343,"加藤 陽菜","hina.kato@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5344,"山田 彩花","ayaka.yamada@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
5345,"田中 大輔","daisuke.tanaka@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5346,"加藤 結衣","yui.kato@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5347,"吉田 結衣","yui.yoshida@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5348,"山田 美咲","misaki.yamada@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5349,"中村 蓮","ren.nakamura@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5350,"佐藤 翔","sho.sato@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5351,"渡辺 翔","sho.watanabe@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5352,"鈴木 悠斗","yuto.suzuki@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5353,"山田 翔","sho.yamada@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5354,"山田 拓海","takumi.yamada@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5355,"渡辺 結衣","yui.watanabe@example.com","ST04","退会","2026-06-04 15:11:14.833261"
5356,"山本 蓮","ren.yamamoto@example.com","ST03","非アクティブ","2026-06-04 15:11:14.833261"
5357,"渡辺 蓮","ren.watanabe@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5358,"中村 大輔","daisuke.nakamura@example.com","ST01","新規","2026-06-04 15:11:14.833261"
5359,"高橋 健太","kenta.takahashi@example.com","ST02","アクティブ","2026-06-04 15:11:14.833261"
